""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"path"
"3658"	"K03206|unclassified; metabolism; others"	36.2241812437279	-4.58129377805395	2.90681366867254	-1.57605347306148	0.115013480346919	0.172247676728087	"K03206"	NA	NA	NA	"K03206_NA_NA_NA"
"3659"	"K03755|genetic information processing; transcription; transcription factors"	0.0905245714338036	1.45748205387299	3.01564365274589	0.483307121697181	0.628877684118161	NA	"K03755"	NA	NA	NA	"K03755_NA_NA_NA"
"3660"	"K11144|genetic information processing; replication and repair; dna replication proteins"	3111.37108648603	2.06610256858515	0.560092694102469	3.68885827353277	0.000225262651222967	0.000741083264626135	"K11144"	NA	NA	NA	"K11144_NA_NA_NA"
"3661"	"K11145|unclassified; genetic information processing; translation proteins"	5555.11096842449	3.09267696441839	0.35191921234811	8.78803104775989	1.52203912226373e-18	2.05833083050208e-16	"K11145"	NA	NA	NA	"K11145_NA_NA_NA"
"3662"	"K05972|unclassified; metabolism; others"	0.360748530922153	0.465976773019359	2.95858980907367	0.157499620795779	0.874851106725523	0.906872590604289	"K05972"	NA	NA	NA	"K05972_NA_NA_NA"
"3663"	"K05973|metabolism; carbohydrate metabolism; butanoate metabolism"	1248.73752634144	-2.19990083301503	0.704275763495979	-3.1236355800388	0.00178631546142917	0.00461887942739911	"K05973"	"Metabolism"	"Carbohydrate metabolism"	" Butanoate metabolism"	"K05973_Metabolism_Carbohydrate metabolism_ Butanoate metabolism"
"3664"	"K03752|unclassified; metabolism; metabolism of cofactors and vitamins"	3651.11911867922	-0.971173619335539	0.259940468747714	-3.73613860132766	0.000186867695121956	0.000627841993011876	"K03752"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	"K03752_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"3665"	"K05979|metabolism; energy metabolism; methane metabolism"	1132.95290607132	-1.42883333815299	0.337738059734441	-4.23059615868127	2.33072782185008e-05	9.88953345751794e-05	"K05979"	"Metabolism"	"Energy metabolism"	" Methane metabolism"	"K05979_Metabolism_Energy metabolism_ Methane metabolism"
"3666"	"K03753|unclassified; metabolism; metabolism of cofactors and vitamins"	1826.99231577938	0.00878486476710707	0.29548486374969	0.0297303376410809	0.976282116671933	0.982769361621386	"K03753"	NA	NA	NA	"K03753_NA_NA_NA"
"3667"	"K00331|metabolism; energy metabolism; oxidative phosphorylation"	5594.00647261654	-0.685662548102331	0.212854264219748	-3.22127701136616	0.00127620730852117	0.00340095369745279	"K00331"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00331_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"3668"	"K00330|metabolism; energy metabolism; oxidative phosphorylation"	8260.45786493338	0.366308465411961	0.234604342272741	1.56138825847523	0.118432170549157	0.176574808040015	"K00330"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00330_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"3669"	"K00333|metabolism; energy metabolism; oxidative phosphorylation"	4172.65215794388	-1.42602237556338	0.295236964766947	-4.83009428270289	1.36468415634273e-06	7.76641106604903e-06	"K00333"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00333_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"3670"	"K00332|metabolism; energy metabolism; oxidative phosphorylation"	4095.60274333239	-1.39638069569027	0.297085317186539	-4.7002682896425	2.59819914566009e-06	1.38171724274076e-05	"K00332"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00332_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"3671"	"K00335|metabolism; energy metabolism; oxidative phosphorylation"	5127.77710741727	-1.17094315757297	0.285943678497929	-4.09501326878067	4.2214421029856e-05	0.000168297067638284	"K00335"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00335_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"3672"	"K00334|metabolism; energy metabolism; oxidative phosphorylation"	4677.82548696549	-1.03588079240164	0.28224030031391	-3.67020865287319	0.000242352560419007	0.000789091525355597	"K00334"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00334_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"3673"	"K00337|metabolism; energy metabolism; oxidative phosphorylation"	8129.65907020561	0.293476763987044	0.233975699804079	1.25430446081704	0.209731363170598	0.286253035798197	"K00337"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00337_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"3674"	"K00336|metabolism; energy metabolism; oxidative phosphorylation"	7904.21842074998	0.729957372139117	0.261093763399459	2.79576717051768	0.0051776686418472	0.0119380654860409	"K00336"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00336_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"3675"	"K00339|metabolism; energy metabolism; oxidative phosphorylation"	8022.87708229109	0.414866857947263	0.239627679508565	1.73129773153954	0.0833986758425506	0.130295511256486	"K00339"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00339_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"3676"	"K00338|metabolism; energy metabolism; oxidative phosphorylation"	8053.53429667993	0.41118335863056	0.244101040979302	1.68448015207533	0.0920889121033663	0.142097617134056	"K00338"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00338_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"3677"	"K03751|none"	0	0	0	0	1	NA	"K03751"	NA	NA	NA	"K03751_NA_NA_NA"
"3678"	"K06953|unclassified; poorly characterized; general function prediction only"	817.983508209669	-2.2504518516904	0.591602994152078	-3.80398996275516	0.000142383951720864	0.00049102426544059	"K06953"	NA	NA	NA	"K06953_NA_NA_NA"
"3679"	"K06952|unclassified; poorly characterized; general function prediction only"	578.4444494961	-2.51711162402956	0.762311902382875	-3.30194454023535	0.000960170528201311	0.00265295161128425	"K06952"	NA	NA	NA	"K06952_NA_NA_NA"
"3680"	"K06407|unclassified; cellular processes and signaling; sporulation"	1021.23662529322	-1.61442928183048	0.749217986799255	-2.15481917182409	0.031175987383527	0.0558748144031928	"K06407"	NA	NA	NA	"K06407_NA_NA_NA"
"3681"	"K06950|unclassified; poorly characterized; general function prediction only"	24720.7782343203	2.1180126226235	0.293974678954089	7.20474508266841	5.8152538698684e-13	1.93971023526055e-11	"K06950"	NA	NA	NA	"K06950_NA_NA_NA"
"3682"	"K10819|unclassified; metabolism; others"	3920.21040568522	0.672746775561122	0.44813626830438	1.50121028611811	0.133301180320449	0.194682628714176	"K10819"	NA	NA	NA	"K10819_NA_NA_NA"
"3683"	"K06956|unclassified; poorly characterized; general function prediction only"	3222.27337516504	2.20456113271259	0.470989554738881	4.68070068758704	2.85896087854125e-06	1.50571939603173e-05	"K06956"	NA	NA	NA	"K06956_NA_NA_NA"
"3684"	"K06955|unclassified; poorly characterized; general function prediction only"	564.929856598539	-1.52829541631903	0.846484104034865	-1.80546262952161	0.0710023183048904	0.113732797609168	"K06955"	NA	NA	NA	"K06955_NA_NA_NA"
"3685"	"K06402|metabolism; enzyme families; peptidases"	852.33054410619	-2.87943836023472	0.713374877323619	-4.03636075752704	5.4286720210062e-05	0.000211785229461476	"K06402"	NA	NA	NA	"K06402_NA_NA_NA"
"3686"	"K10815|metabolism; metabolism of other amino acids; cyanoamino acid metabolism|environmental information processing; signaling molecules and interaction; bacterial toxins"	31.5268265191782	-2.42213362560461	1.83601457452733	-1.31923442177912	0.187090753885685	0.259901176846287	"K10815"	"Metabolism"	"Metabolism of other amino acids"	" Cyanoamino acid metabolism"	"K10815_Metabolism_Metabolism of other amino acids_ Cyanoamino acid metabolism"
"3687"	"K06959|unclassified; genetic information processing; others"	12257.9669747724	1.48894989218377	0.263845116080788	5.64327251647086	1.66847934216141e-08	1.37792984461308e-07	"K06959"	NA	NA	NA	"K06959_NA_NA_NA"
"3688"	"K06958|unclassified; poorly characterized; general function prediction only"	9121.80593332067	1.74535560312943	0.250819366533735	6.95861578493652	3.43632259840516e-12	9.77804781081734e-11	"K06958"	NA	NA	NA	"K06958_NA_NA_NA"
"3689"	"K06409|unclassified; cellular processes and signaling; sporulation"	5462.81226258211	2.03187442839693	0.618319762835476	3.28612240870195	0.00101576857648314	0.00278987856047794	"K06409"	NA	NA	NA	"K06409_NA_NA_NA"
"3690"	"K06408|unclassified; cellular processes and signaling; sporulation"	440.056400092607	-1.72356523296156	1.07256054948685	-1.60696310691847	0.108062461418062	0.162934961917138	"K06408"	NA	NA	NA	"K06408_NA_NA_NA"
"3691"	"K09129|unclassified; poorly characterized; function unknown"	115.176955753458	-0.470066368868291	0.989284821110326	-0.475157769367886	0.634674525051959	0.710135268060373	"K09129"	NA	NA	NA	"K09129_NA_NA_NA"
"3692"	"K09128|unclassified; poorly characterized; function unknown"	351.662773193872	-1.66012315327521	0.96158730128225	-1.72644038774377	0.0842682151270954	0.131482942729491	"K09128"	NA	NA	NA	"K09128_NA_NA_NA"
"3693"	"K09123|unclassified; poorly characterized; function unknown"	359.40740212146	-1.62486922580289	0.947994498443853	-1.71400702057885	0.0865274365017358	0.134483750648828	"K09123"	NA	NA	NA	"K09123_NA_NA_NA"
"3694"	"K09122|unclassified; poorly characterized; function unknown"	128.111538937901	-0.969725510205713	0.901443807085455	-1.07574704333599	0.282040401936621	0.369167336653036	"K09122"	NA	NA	NA	"K09122_NA_NA_NA"
"3695"	"K09121|unclassified; poorly characterized; function unknown"	3242.46349737614	1.6842110265867	0.362487950360603	4.64625382695134	3.3801706213286e-06	1.74802277437183e-05	"K09121"	NA	NA	NA	"K09121_NA_NA_NA"
"3696"	"K09120|unclassified; poorly characterized; function unknown"	46.341391991614	0.144952286010941	1.74249392948662	0.0831866806294397	0.933703103348237	0.951187051693306	"K09120"	NA	NA	NA	"K09120_NA_NA_NA"
"3697"	"K09127|unclassified; poorly characterized; function unknown"	369.028341289364	-2.23668682087294	1.0364461298951	-2.15803480408512	0.0309251259272059	0.0555246579147561	"K09127"	NA	NA	NA	"K09127_NA_NA_NA"
"3698"	"K09126|unclassified; poorly characterized; function unknown"	28.7353395399617	-1.23600408902329	1.9788064604795	-0.624621009537125	0.532219827307882	0.614154880483668	"K09126"	NA	NA	NA	"K09126_NA_NA_NA"
"3699"	"K09125|unclassified; poorly characterized; function unknown"	6539.73855101509	1.64492561211377	0.292277779447765	5.62795302202487	1.82360735774024e-08	1.49168100488725e-07	"K09125"	NA	NA	NA	"K09125_NA_NA_NA"
"3700"	"K09124|unclassified; poorly characterized; function unknown"	156.236307127677	2.31675389580284	1.27978693372596	1.8102653142878	0.0702546532248161	0.112783138492459	"K09124"	NA	NA	NA	"K09124_NA_NA_NA"
"3701"	"K01233|metabolism; carbohydrate metabolism; amino sugar and nucleotide sugar metabolism"	7.99537553468193	-1.26939748782001	2.88677479970606	-0.439728616152969	0.660133674169523	0.732749598763877	"K01233"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	"K01233_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"
"3702"	"K05819|environmental information processing; membrane transport; transporters"	370.238280221103	-2.15821298881319	0.989066349166899	-2.18207099112317	0.0291042937634684	0.0532425898098307	"K05819"	NA	NA	NA	"K05819_NA_NA_NA"
"3703"	"K05818|genetic information processing; transcription; transcription factors"	100.246012118644	-0.293466690165806	1.22514432692393	-0.239536423355636	0.810689656603778	0.857084116613679	"K05818"	NA	NA	NA	"K05818_NA_NA_NA"
"3704"	"K01896|metabolism; carbohydrate metabolism; butanoate metabolism|metabolism; lipid metabolism; lipid biosynthesis proteins"	1.85609786481926	-2.07944596659441	2.93354606578855	-0.708850626497815	0.478417177074735	0.561128488211899	"K01896"	"Metabolism"	"Carbohydrate metabolism"	" Butanoate metabolism"	"K01896_Metabolism_Carbohydrate metabolism_ Butanoate metabolism"
"3705"	"K05813|environmental information processing; membrane transport; abc transporters|environmental information processing; membrane transport; transporters"	1714.23673468148	-0.130243693648389	0.380302837671137	-0.342473630872604	0.731994485061784	0.794449545970887	"K05813"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K05813_Environmental Information Processing_Membrane transport_ ABC transporters"
"3706"	"K05812|unclassified; poorly characterized; function unknown"	326.171329872779	-1.87677894279865	0.816046018155342	-2.29984449533995	0.0214570315917429	0.0423497756991532	"K05812"	NA	NA	NA	"K05812_NA_NA_NA"
"3707"	"K05811|unclassified; poorly characterized; general function prediction only"	13.553839146964	0.498414674642827	2.0175965488686	0.247033865577496	0.804882015173743	0.852595557357649	"K05811"	NA	NA	NA	"K05811_NA_NA_NA"
"3708"	"K05810|unclassified; poorly characterized; function unknown"	9735.40582780712	1.27792878341081	0.239235814505385	5.34171184215417	9.20729340437505e-08	6.48833211266054e-07	"K05810"	NA	NA	NA	"K05810_NA_NA_NA"
"3709"	"K05817|genetic information processing; transcription; transcription factors"	357.822387699017	-1.98299443311359	1.08389388051643	-1.8295097599119	0.0673232785675092	0.10877528646914	"K05817"	NA	NA	NA	"K05817_NA_NA_NA"
"3710"	"K05816|environmental information processing; membrane transport; abc transporters|environmental information processing; membrane transport; transporters"	693.28887086459	-1.51811178389123	0.549230594165634	-2.76406995534813	0.0057085299339381	0.0130220416882083	"K05816"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K05816_Environmental Information Processing_Membrane transport_ ABC transporters"
"3711"	"K05815|environmental information processing; membrane transport; abc transporters|environmental information processing; membrane transport; transporters"	1265.22384198874	-0.632377626636089	0.439788809136269	-1.43791204664361	0.150459011197952	0.215218609651883	"K05815"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K05815_Environmental Information Processing_Membrane transport_ ABC transporters"
"3712"	"K05814|environmental information processing; membrane transport; abc transporters|environmental information processing; membrane transport; transporters"	1002.8059394227	-0.161792407272173	0.439493770707814	-0.368133561965173	0.712773646595904	0.777382919920401	"K05814"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K05814_Environmental Information Processing_Membrane transport_ ABC transporters"
"3713"	"K01894|metabolism; amino acid metabolism; amino acid related enzymes"	2101.56656457697	-1.55062104836023	0.384934109273292	-4.0282765569609	5.61872262963366e-05	0.000218631306988467	"K01894"	NA	NA	NA	"K01894_NA_NA_NA"
"3714"	"K01892|genetic information processing; translation; aminoacyl-trna biosynthesis|metabolism; amino acid metabolism; amino acid related enzymes"	15263.6569350807	1.38810517000864	0.235678619469364	5.88982222118404	3.86611293610952e-09	3.67280728930404e-08	"K01892"	"Genetic Information Processing"	"Translation"	" Aminoacyl-tRNA biosynthesis"	"K01892_Genetic Information Processing_Translation_ Aminoacyl-tRNA biosynthesis"
"3715"	"K01234|unclassified; metabolism; carbohydrate metabolism"	906.051945102076	3.55075340737417	0.732791239689258	4.84551836192785	1.26281531197445e-06	7.24851159951681e-06	"K01234"	NA	NA	NA	"K01234_NA_NA_NA"
"3716"	"K01144|unclassified; genetic information processing; replication; recombination and repair proteins"	3322.15890173617	0.484615856963888	0.295247154790177	1.64139043882841	0.100716393327348	0.153244101758083	"K01144"	NA	NA	NA	"K01144_NA_NA_NA"
"3717"	"K01146|unclassified; genetic information processing; replication; recombination and repair proteins"	28.2337673420444	-0.705763114415255	1.42233780274327	-0.496199364914612	0.619753759039386	0.6952544038252	"K01146"	NA	NA	NA	"K01146_NA_NA_NA"
"3718"	"K01141|genetic information processing; replication and repair; mismatch repair|genetic information processing; replication and repair; dna repair and recombination proteins"	1059.02856788793	0.317328671004373	0.429699066918452	0.738490481908808	0.460216448971144	0.547709362694561	"K01141"	"Genetic Information Processing"	"Replication and repair"	" Mismatch repair"	"K01141_Genetic Information Processing_Replication and repair_ Mismatch repair"
"3719"	"K01416|metabolism; enzyme families; peptidases"	7.47340931665589	-0.836915745127683	2.90281322623413	-0.288311951166569	0.773107959683661	0.828586253113299	"K01416"	NA	NA	NA	"K01416_NA_NA_NA"
"3720"	"K11434|genetic information processing; replication and repair; chromosome"	15.7909649997798	-2.76967297279802	2.12273025122233	-1.30476916282846	0.191971462537936	0.265483506523193	"K11434"	"Environmental Information Processing"	"Signal transduction"	" FoxO signaling pathway"	"K11434_Environmental Information Processing_Signal transduction_ FoxO signaling pathway"
"3721"	"K01415|metabolism; enzyme families; peptidases"	634.593736622183	-2.28124001315629	0.805117063939578	-2.83342648582529	0.0046051899082461	0.0108006094566834	"K01415"	NA	NA	NA	"K01415_NA_NA_NA"
"3722"	"K01414|metabolism; enzyme families; peptidases"	2549.9418385665	-0.743306748783223	0.35569722910737	-2.08971756864277	0.0366431778725941	0.0644610723548359	"K01414"	NA	NA	NA	"K01414_NA_NA_NA"
"3723"	"K09836|metabolism; metabolism of terpenoids and polyketides; carotenoid biosynthesis"	32.9344405711048	-1.94526944268348	1.97992812187198	-0.982494981102787	0.32585605431902	0.415240516220645	"K09836"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Carotenoid biosynthesis"	"K09836_Metabolism_Metabolism of terpenoids and polyketides_ Carotenoid biosynthesis"
"3724"	"K01318|metabolism; enzyme families; peptidases"	58.9081987823859	0.0693201144850576	1.33258485368287	0.0520192873973295	0.958513325098627	0.968840741395986	"K01318"	"Cellular Processes"	"Cellular community - prokaryotes"	" Quorum sensing"	"K01318_Cellular Processes_Cellular community - prokaryotes_ Quorum sensing"
"3725"	"K01312|organismal systems; digestive system; pancreatic secretion|metabolism; enzyme families; peptidases|environmental information processing; signaling molecules and interaction; neuroactive ligand-receptor interaction|organismal systems; digestive system; protein digestion and absorption|human diseases; infectious diseases; influenza a"	0.0289309196087434	2.03454524009128	3.01564391265464	0.674663620447247	0.499889502694884	NA	"K01312"	"Environmental Information Processing"	"Signaling molecules and interaction"	" Neuroactive ligand-receptor interaction"	"K01312_Environmental Information Processing_Signaling molecules and interaction_ Neuroactive ligand-receptor interaction"
"3726"	"K06350|unclassified; cellular processes and signaling; sporulation"	396.907251063566	-2.0821912704152	0.872191041964803	-2.3873110020995	0.016972126880996	0.034530887764656	"K06350"	NA	NA	NA	"K06350_NA_NA_NA"
"3727"	"K02669|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins"	6710.63651160934	0.110937998989006	0.268507613349647	0.413165189638566	0.679485590306798	0.748418911062561	"K02669"	NA	NA	NA	"K02669_NA_NA_NA"
"3728"	"K02668|metabolism; enzyme families; protein kinases|cellular processes; cell motility; bacterial motility proteins|environmental information processing; signal transduction; two-component system"	1102.84465090378	-1.13173251006946	0.46826504588125	-2.41686309927233	0.0156549037665813	0.0320354608774896	"K02668"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K02668_Environmental Information Processing_Signal transduction_ Two-component system"
"3729"	"K02665|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins"	1183.88195515101	-1.01128193130733	0.466040431606854	-2.16994462866783	0.0300110408945041	0.0546184569659299	"K02665"	NA	NA	NA	"K02665_NA_NA_NA"
"3730"	"K02664|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins"	1395.01487206767	-0.986299720215583	0.456180636279052	-2.16208151284232	0.0306118937480903	0.0554896281590305	"K02664"	NA	NA	NA	"K02664_NA_NA_NA"
"3731"	"K02667|cellular processes; cell motility; bacterial motility proteins|environmental information processing; signal transduction; two-component system"	1242.22752150233	-1.06110093027175	0.459145395310946	-2.31103467683291	0.020830939583236	0.0413314478710339	"K02667"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K02667_Environmental Information Processing_Signal transduction_ Two-component system"
"3732"	"K02666|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins"	1366.21884051599	-1.05516588102698	0.449509513373168	-2.34737163427065	0.0189063865762152	0.0379518371794036	"K02666"	NA	NA	NA	"K02666_NA_NA_NA"
"3733"	"K02661|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins|environmental information processing; signal transduction; two-component system"	15.4452945084606	-1.75197993670175	2.7859105587974	-0.628871566306864	0.529433142315694	0.611174117758782	"K02661"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K02661_Environmental Information Processing_Signal transduction_ Two-component system"
"3734"	"K02660|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins|environmental information processing; signal transduction; two-component system"	1202.71250419551	-1.66774764882364	0.716245050738182	-2.3284595783312	0.0198877132309759	0.0396828947287403	"K02660"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K02660_Environmental Information Processing_Signal transduction_ Two-component system"
"3735"	"K02663|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins"	1488.68519291123	-0.890213408495542	0.44287893195818	-2.01006041212997	0.0444247953205272	0.076469745156091	"K02663"	NA	NA	NA	"K02663_NA_NA_NA"
"3736"	"K02662|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins"	1987.60139791278	-1.31434562512929	0.436212268023139	-3.01308725471145	0.00258604551929208	0.00643990763078791	"K02662"	NA	NA	NA	"K02662_NA_NA_NA"
"3737"	"K00809|unclassified; genetic information processing; translation proteins"	1421.34988397876	-2.12351934756608	0.545383194820501	-3.89362812740313	9.87560031751834e-05	0.000356757546969796	"K00809"	NA	NA	NA	"K00809_NA_NA_NA"
"3738"	"K00808|metabolism; biosynthesis of other secondary metabolites; tropane; piperidine and pyridine alkaloid biosynthesis"	546.417540565989	-3.14986134648178	0.835208569494371	-3.77134701621738	0.000162368689887149	0.00055139231565749	"K00808"	"Metabolism"	"Biosynthesis of other secondary metabolites"	" Tropane, piperidine and pyridine alkaloid biosynthesis"	"K00808_Metabolism_Biosynthesis of other secondary metabolites_ Tropane, piperidine and pyridine alkaloid biosynthesis"
"3739"	"K00806|metabolism; metabolism of terpenoids and polyketides; prenyltransferases|metabolism; metabolism of terpenoids and polyketides; terpenoid backbone biosynthesis"	15350.703574042	1.35003957100087	0.226760957813199	5.95358029891992	2.62339047457428e-09	2.65612755638178e-08	"K00806"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	"K00806_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"
"3740"	"K00805|metabolism; metabolism of terpenoids and polyketides; prenyltransferases|metabolism; metabolism of terpenoids and polyketides; terpenoid backbone biosynthesis"	3876.98381504137	1.05178654571164	0.339664327976093	3.09654697029493	0.00195788840980666	0.00501286226544953	"K00805"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	"K00805_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"
"3741"	"K00804|metabolism; metabolism of terpenoids and polyketides; prenyltransferases|metabolism; metabolism of terpenoids and polyketides; terpenoid backbone biosynthesis"	0	0	0	0	1	NA	"K00804"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	"K00804_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"
"3742"	"K00803|cellular processes; transport and catabolism; peroxisome|metabolism; lipid metabolism; ether lipid metabolism"	540.697386744824	-1.27196915234044	0.634522802509868	-2.00460747400903	0.0450050269983048	0.0773797772330532	"K00803"	"Metabolism"	"Lipid metabolism"	" Ether lipid metabolism"	"K00803_Metabolism_Lipid metabolism_ Ether lipid metabolism"
"3743"	"K00802|metabolism; amino acid metabolism; cysteine and methionine metabolism|metabolism; metabolism of other amino acids; beta-alanine metabolism|metabolism; metabolism of other amino acids; glutathione metabolism|metabolism; amino acid metabolism; arginine and proline metabolism"	0.326467675510458	4.85421636534835	2.97689379436534	1.63063135626014	0.102968128694185	NA	"K00802"	"Metabolism"	"Amino acid metabolism"	" Cysteine and methionine metabolism"	"K00802_Metabolism_Amino acid metabolism_ Cysteine and methionine metabolism"
"3744"	"K00801|metabolism; metabolism of terpenoids and polyketides; prenyltransferases|metabolism; lipid metabolism; steroid biosynthesis"	392.695658264217	-2.26766738953145	0.703442115482433	-3.22367304945375	0.00126557805371718	0.00338163357121403	"K00801"	"Metabolism"	"Lipid metabolism"	" Steroid biosynthesis"	"K00801_Metabolism_Lipid metabolism_ Steroid biosynthesis"
"3745"	"K00800|metabolism; amino acid metabolism; phenylalanine; tyrosine and tryptophan biosynthesis"	14487.7192507554	1.39040226032103	0.230733591377289	6.02600710204991	1.68059801133476e-09	1.86512208134083e-08	"K00800"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	"K00800_Metabolism_Overview_ Biosynthesis of amino acids"
"3746"	"K10921|human diseases; infectious diseases; vibrio cholerae pathogenic cycle"	1.5547134451353	-2.55590709219346	2.95246008129159	-0.865687264796258	0.38666168573487	0.478465944178104	"K10921"	"Cellular Processes"	"Cellular community - prokaryotes"	" Biofilm formation - Vibrio cholerae"	"K10921_Cellular Processes_Cellular community - prokaryotes_ Biofilm formation - Vibrio cholerae"
"3747"	"K02409|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	2510.23119078527	-1.29733559017874	0.330260898463761	-3.92821431847795	8.55789307773481e-05	0.000315805716279778	"K02409"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02409_Cellular Processes_Cell motility_ Flagellar assembly"
"3748"	"K02408|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	2566.47261953013	-1.36408181865991	0.333931875776902	-4.08491047908	4.40938130674255e-05	0.000175324009044254	"K02408"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02408_Cellular Processes_Cell motility_ Flagellar assembly"
"3749"	"K02401|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	2516.16163304014	-1.36142898388371	0.328193341025195	-4.14825291589082	3.35022167311797e-05	0.000137301917579524	"K02401"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02401_Cellular Processes_Cell motility_ Flagellar assembly"
"3750"	"K02400|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	2620.72658859142	-1.37633584223409	0.329074319777048	-4.18244681981438	2.88388488375837e-05	0.000120241978070036	"K02400"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02400_Cellular Processes_Cell motility_ Flagellar assembly"
"3751"	"K02403|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly|environmental information processing; signal transduction; two-component system"	437.642605679359	-1.69488923522987	0.760814472359714	-2.22773001409011	0.0258985242814923	0.0481407863114797	"K02403"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K02403_Environmental Information Processing_Signal transduction_ Two-component system"
"3752"	"K02402|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly|environmental information processing; signal transduction; two-component system"	437.175105295663	-1.68605301388441	0.760765191125649	-2.21625941033091	0.026673741156233	0.0494440079969198	"K02402"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K02402_Environmental Information Processing_Signal transduction_ Two-component system"
"3753"	"K02405|cellular processes; cell motility; bacterial motility proteins|genetic information processing; transcription; transcription machinery|human diseases; infectious diseases; vibrio cholerae pathogenic cycle|environmental information processing; signal transduction; two-component system"	2149.07624091666	-0.991052485361954	0.318351415653161	-3.11307704829461	0.00185147675453055	0.00477297828862234	"K02405"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K02405_Environmental Information Processing_Signal transduction_ Two-component system"
